D:\software\anaconda\envs\POP-net\python.exe E:\POPnet\POP_Net_Superpoint-master\train_POP_net.py 
E:\POPnet\POP_Net_Superpoint-master\train_POP_net.py:17: DeprecationWarning: Please use `maximum_filter` from the `scipy.ndimage` namespace, the `scipy.ndimage.filters` namespace is deprecated.
  from scipy.ndimage.filters import maximum_filter
E:\POPnet\POP_Net_Superpoint-master\train_POP_net.py:18: DeprecationWarning: Please use `binary_dilation` from the `scipy.ndimage` namespace, the `scipy.ndimage.morphology` namespace is deprecated.
  from scipy.ndimage.morphology import binary_dilation
  loss_det_foreground:0.2122  loss_det_background:0.1812  repeatability:3.5834  point_number:476.56 

## ep:0 iter:1602/4999 ##  loss_detection:0.553  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2314  loss_det_background:0.1679  repeatability:3.1942  point_number:481.17 

## ep:0 iter:1606/4999 ##  loss_detection:0.493  loss_description:0.1834  loss_informativeness:0.0000 
  loss_det_foreground:0.1794  loss_det_background:0.2052  repeatability:2.9352  point_number:350.65 

## ep:0 iter:1610/4999 ##  loss_detection:0.541  loss_description:0.1858  loss_informativeness:0.0000 
  loss_det_foreground:0.2771  loss_det_background:0.1669  repeatability:3.0141  point_number:374.29 

## ep:0 iter:1614/4999 ##  loss_detection:0.539  loss_description:0.1849  loss_informativeness:0.0000 
  loss_det_foreground:0.2623  loss_det_background:0.1596  repeatability:2.7581  point_number:354.26 

## ep:0 iter:1618/4999 ##  loss_detection:0.618  loss_description:0.1869  loss_informativeness:0.0000 
  loss_det_foreground:0.2836  loss_det_background:0.1572  repeatability:2.4641  point_number:381.82 

## ep:0 iter:1622/4999 ##  loss_detection:0.532  loss_description:0.1854  loss_informativeness:0.0000 
  loss_det_foreground:0.2219  loss_det_background:0.1944  repeatability:2.8425  point_number:416.73 

## ep:0 iter:1626/4999 ##  loss_detection:0.518  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2163  loss_det_background:0.2129  repeatability:3.0888  point_number:448.05 

## ep:0 iter:1630/4999 ##  loss_detection:0.508  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2549  loss_det_background:0.1816  repeatability:2.9791  point_number:444.94 

## ep:0 iter:1634/4999 ##  loss_detection:0.569  loss_description:0.1849  loss_informativeness:0.0000 
  loss_det_foreground:0.2667  loss_det_background:0.1852  repeatability:3.1786  point_number:440.72 

## ep:0 iter:1638/4999 ##  loss_detection:0.492  loss_description:0.1848  loss_informativeness:0.0000 
  loss_det_foreground:0.2280  loss_det_background:0.1809  repeatability:2.8054  point_number:373.77 

## ep:0 iter:1642/4999 ##  loss_detection:0.579  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2361  loss_det_background:0.1834  repeatability:2.8152  point_number:426.36 

## ep:0 iter:1646/4999 ##  loss_detection:0.493  loss_description:0.1844  loss_informativeness:0.0000 
  loss_det_foreground:0.1730  loss_det_background:0.2069  repeatability:2.7381  point_number:378.45 

## ep:0 iter:1650/4999 ##  loss_detection:0.508  loss_description:0.1840  loss_informativeness:0.0000 
  loss_det_foreground:0.2510  loss_det_background:0.1739  repeatability:3.0080  point_number:432.52 

## ep:0 iter:1654/4999 ##  loss_detection:0.548  loss_description:0.1846  loss_informativeness:0.0000 
  loss_det_foreground:0.2649  loss_det_background:0.1803  repeatability:2.9020  point_number:312.57 

## ep:0 iter:1658/4999 ##  loss_detection:0.603  loss_description:0.1846  loss_informativeness:0.0000 
  loss_det_foreground:0.3021  loss_det_background:0.1678  repeatability:2.5879  point_number:366.93 

## ep:0 iter:1662/4999 ##  loss_detection:0.508  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2405  loss_det_background:0.1750  repeatability:2.8803  point_number:470.52 

## ep:0 iter:1666/4999 ##  loss_detection:0.508  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.1729  loss_det_background:0.2049  repeatability:2.6989  point_number:344.41 

## ep:0 iter:1670/4999 ##  loss_detection:0.546  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2303  loss_det_background:0.2106  repeatability:3.0456  point_number:446.66 

## ep:0 iter:1674/4999 ##  loss_detection:0.551  loss_description:0.1848  loss_informativeness:0.0000 
  loss_det_foreground:0.2778  loss_det_background:0.1892  repeatability:2.6655  point_number:391.75 

## ep:0 iter:1678/4999 ##  loss_detection:0.538  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2744  loss_det_background:0.1764  repeatability:3.2393  point_number:409.03 

## ep:0 iter:1682/4999 ##  loss_detection:0.598  loss_description:0.1854  loss_informativeness:0.0000 
  loss_det_foreground:0.3164  loss_det_background:0.1631  repeatability:2.2353  point_number:350.22 

## ep:0 iter:1686/4999 ##  loss_detection:0.517  loss_description:0.1848  loss_informativeness:0.0000 
  loss_det_foreground:0.2130  loss_det_background:0.2079  repeatability:2.7690  point_number:406.98 

## ep:0 iter:1690/4999 ##  loss_detection:0.547  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2178  loss_det_background:0.2180  repeatability:2.7546  point_number:390.40 

## ep:0 iter:1694/4999 ##  loss_detection:0.494  loss_description:0.1844  loss_informativeness:0.0000 
  loss_det_foreground:0.2421  loss_det_background:0.1864  repeatability:2.9757  point_number:430.72 

## ep:0 iter:1698/4999 ##  loss_detection:0.504  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2436  loss_det_background:0.1883  repeatability:2.6980  point_number:330.90 

## ep:0 iter:1702/4999 ##  loss_detection:0.497  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2624  loss_det_background:0.1746  repeatability:2.9825  point_number:401.20 

## ep:0 iter:1706/4999 ##  loss_detection:0.508  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2564  loss_det_background:0.1626  repeatability:2.6860  point_number:414.91 

## ep:0 iter:1710/4999 ##  loss_detection:0.511  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2271  loss_det_background:0.1871  repeatability:3.1258  point_number:462.37 

## ep:0 iter:1714/4999 ##  loss_detection:0.455  loss_description:0.1836  loss_informativeness:0.0000 
  loss_det_foreground:0.1789  loss_det_background:0.1876  repeatability:3.1659  point_number:398.98 

## ep:0 iter:1718/4999 ##  loss_detection:0.691  loss_description:0.1848  loss_informativeness:0.0000 
  loss_det_foreground:0.2824  loss_det_background:0.1764  repeatability:2.3731  point_number:388.18 

## ep:0 iter:1722/4999 ##  loss_detection:0.490  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2240  loss_det_background:0.1790  repeatability:2.8836  point_number:339.68 

## ep:0 iter:1726/4999 ##  loss_detection:0.546  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2629  loss_det_background:0.1906  repeatability:3.2702  point_number:380.57 

## ep:0 iter:1730/4999 ##  loss_detection:0.525  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2608  loss_det_background:0.1830  repeatability:2.8433  point_number:353.74 

## ep:0 iter:1734/4999 ##  loss_detection:0.517  loss_description:0.1835  loss_informativeness:0.0000 
  loss_det_foreground:0.2367  loss_det_background:0.1967  repeatability:3.0381  point_number:380.12 

## ep:0 iter:1738/4999 ##  loss_detection:0.573  loss_description:0.1852  loss_informativeness:0.0000 
  loss_det_foreground:0.2621  loss_det_background:0.1838  repeatability:2.6617  point_number:367.88 

## ep:0 iter:1742/4999 ##  loss_detection:0.498  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.2183  loss_det_background:0.1918  repeatability:2.9142  point_number:319.43 

## ep:0 iter:1746/4999 ##  loss_detection:0.491  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.2421  loss_det_background:0.1824  repeatability:2.9692  point_number:393.94 

## ep:0 iter:1750/4999 ##  loss_detection:0.502  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2501  loss_det_background:0.1732  repeatability:2.8997  point_number:335.66 

## ep:0 iter:1754/4999 ##  loss_detection:0.590  loss_description:0.1848  loss_informativeness:0.0000 
  loss_det_foreground:0.2742  loss_det_background:0.1729  repeatability:2.4794  point_number:303.54 

## ep:0 iter:1758/4999 ##  loss_detection:0.527  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2177  loss_det_background:0.1970  repeatability:2.8867  point_number:364.89 

## ep:0 iter:1762/4999 ##  loss_detection:0.527  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2021  loss_det_background:0.1956  repeatability:2.8060  point_number:331.30 

## ep:0 iter:1766/4999 ##  loss_detection:0.504  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2394  loss_det_background:0.1782  repeatability:2.6766  point_number:297.21 

## ep:0 iter:1770/4999 ##  loss_detection:0.577  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2551  loss_det_background:0.1735  repeatability:3.2038  point_number:296.68 

## ep:0 iter:1774/4999 ##  loss_detection:0.543  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2541  loss_det_background:0.1757  repeatability:2.8594  point_number:336.63 

## ep:0 iter:1778/4999 ##  loss_detection:0.460  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2121  loss_det_background:0.1690  repeatability:3.1119  point_number:355.21 

## ep:0 iter:1782/4999 ##  loss_detection:0.603  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2515  loss_det_background:0.1738  repeatability:2.6078  point_number:333.64 

## ep:0 iter:1786/4999 ##  loss_detection:0.667  loss_description:0.1850  loss_informativeness:0.0000 
  loss_det_foreground:0.2762  loss_det_background:0.1709  repeatability:3.0326  point_number:433.52 

## ep:0 iter:1790/4999 ##  loss_detection:0.545  loss_description:0.1840  loss_informativeness:0.0000 
  loss_det_foreground:0.2347  loss_det_background:0.2069  repeatability:3.0490  point_number:413.07 

## ep:0 iter:1794/4999 ##  loss_detection:0.776  loss_description:0.1849  loss_informativeness:0.0000 
  loss_det_foreground:0.2818  loss_det_background:0.2135  repeatability:2.5256  point_number:315.34 

## ep:0 iter:1798/4999 ##  loss_detection:0.507  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2473  loss_det_background:0.1887  repeatability:2.6596  point_number:403.69 

## ep:0 iter:1802/4999 ##  loss_detection:0.541  loss_description:0.1849  loss_informativeness:0.0000 
  loss_det_foreground:0.2539  loss_det_background:0.1932  repeatability:2.7778  point_number:402.47 

## ep:0 iter:1806/4999 ##  loss_detection:0.581  loss_description:0.1848  loss_informativeness:0.0000 
  loss_det_foreground:0.2492  loss_det_background:0.2056  repeatability:2.5731  point_number:316.88 

## ep:0 iter:1810/4999 ##  loss_detection:0.595  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2658  loss_det_background:0.1768  repeatability:3.0492  point_number:395.56 

## ep:0 iter:1814/4999 ##  loss_detection:0.520  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.1982  loss_det_background:0.2027  repeatability:2.8284  point_number:311.90 

## ep:0 iter:1818/4999 ##  loss_detection:0.558  loss_description:0.1844  loss_informativeness:0.0000 
  loss_det_foreground:0.2759  loss_det_background:0.1809  repeatability:3.1129  point_number:425.89 

## ep:0 iter:1822/4999 ##  loss_detection:0.532  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2505  loss_det_background:0.1926  repeatability:3.0090  point_number:352.64 

## ep:0 iter:1826/4999 ##  loss_detection:0.503  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2471  loss_det_background:0.1780  repeatability:3.0834  point_number:394.36 

## ep:0 iter:1830/4999 ##  loss_detection:0.618  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2939  loss_det_background:0.1829  repeatability:2.4317  point_number:356.86 

## ep:0 iter:1834/4999 ##  loss_detection:0.485  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2076  loss_det_background:0.1895  repeatability:2.9944  point_number:408.80 

## ep:0 iter:1838/4999 ##  loss_detection:0.504  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2440  loss_det_background:0.1725  repeatability:2.6576  point_number:407.38 

## ep:0 iter:1842/4999 ##  loss_detection:0.565  loss_description:0.1846  loss_informativeness:0.0000 
  loss_det_foreground:0.2510  loss_det_background:0.1914  repeatability:2.7610  point_number:382.74 

## ep:0 iter:1846/4999 ##  loss_detection:0.528  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2434  loss_det_background:0.1867  repeatability:2.9528  point_number:439.98 

## ep:0 iter:1850/4999 ##  loss_detection:0.572  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2606  loss_det_background:0.1866  repeatability:2.9346  point_number:373.49 

## ep:0 iter:1854/4999 ##  loss_detection:0.621  loss_description:0.1849  loss_informativeness:0.0000 
  loss_det_foreground:0.2520  loss_det_background:0.1893  repeatability:2.7009  point_number:365.36 

## ep:0 iter:1858/4999 ##  loss_detection:0.501  loss_description:0.1844  loss_informativeness:0.0000 
  loss_det_foreground:0.2011  loss_det_background:0.2042  repeatability:2.7703  point_number:362.72 

## ep:0 iter:1862/4999 ##  loss_detection:0.549  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2333  loss_det_background:0.2056  repeatability:2.7118  point_number:403.69 

## ep:0 iter:1866/4999 ##  loss_detection:0.523  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2447  loss_det_background:0.1857  repeatability:2.9306  point_number:347.43 

## ep:0 iter:1870/4999 ##  loss_detection:0.548  loss_description:0.1840  loss_informativeness:0.0000 
  loss_det_foreground:0.2851  loss_det_background:0.1713  repeatability:2.7339  point_number:392.04 

## ep:0 iter:1874/4999 ##  loss_detection:0.570  loss_description:0.1852  loss_informativeness:0.0000 
  loss_det_foreground:0.2690  loss_det_background:0.1740  repeatability:2.4619  point_number:388.80 

## ep:0 iter:1878/4999 ##  loss_detection:0.530  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2150  loss_det_background:0.1970  repeatability:2.9760  point_number:436.61 

## ep:0 iter:1882/4999 ##  loss_detection:0.570  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2171  loss_det_background:0.2112  repeatability:2.9869  point_number:422.64 

## ep:0 iter:1886/4999 ##  loss_detection:0.524  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2420  loss_det_background:0.1790  repeatability:2.7053  point_number:396.16 

## ep:0 iter:1890/4999 ##  loss_detection:0.584  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2790  loss_det_background:0.1820  repeatability:2.6605  point_number:414.94 

## ep:0 iter:1894/4999 ##  loss_detection:0.482  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2234  loss_det_background:0.1814  repeatability:2.8107  point_number:320.32 

## ep:0 iter:1898/4999 ##  loss_detection:0.525  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2336  loss_det_background:0.1908  repeatability:2.7850  point_number:402.69 

## ep:0 iter:1902/4999 ##  loss_detection:0.624  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2625  loss_det_background:0.1834  repeatability:2.7907  point_number:415.41 

## ep:0 iter:1906/4999 ##  loss_detection:0.566  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2414  loss_det_background:0.1865  repeatability:3.0229  point_number:399.68 

## ep:0 iter:1910/4999 ##  loss_detection:0.530  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2334  loss_det_background:0.1944  repeatability:2.9846  point_number:395.49 

## ep:0 iter:1914/4999 ##  loss_detection:0.566  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2508  loss_det_background:0.1945  repeatability:2.6604  point_number:416.86 

## ep:0 iter:1918/4999 ##  loss_detection:0.679  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2802  loss_det_background:0.1754  repeatability:2.5997  point_number:341.12 

## ep:0 iter:1922/4999 ##  loss_detection:0.500  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2472  loss_det_background:0.1818  repeatability:2.6803  point_number:349.95 

## ep:0 iter:1926/4999 ##  loss_detection:0.455  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2099  loss_det_background:0.1859  repeatability:3.0409  point_number:364.84 

## ep:0 iter:1930/4999 ##  loss_detection:0.547  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2283  loss_det_background:0.2123  repeatability:2.9977  point_number:372.69 

## ep:0 iter:1934/4999 ##  loss_detection:0.570  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2680  loss_det_background:0.1882  repeatability:3.0337  point_number:396.43 

## ep:0 iter:1938/4999 ##  loss_detection:0.532  loss_description:0.1833  loss_informativeness:0.0000 
  loss_det_foreground:0.2785  loss_det_background:0.1815  repeatability:2.6880  point_number:301.00 

## ep:0 iter:1942/4999 ##  loss_detection:0.526  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2511  loss_det_background:0.1804  repeatability:2.8734  point_number:320.12 

## ep:0 iter:1946/4999 ##  loss_detection:0.517  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2327  loss_det_background:0.1844  repeatability:2.7304  point_number:369.30 

## ep:0 iter:1950/4999 ##  loss_detection:0.480  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2217  loss_det_background:0.1687  repeatability:2.7521  point_number:380.17 

## ep:0 iter:1954/4999 ##  loss_detection:0.525  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2164  loss_det_background:0.1856  repeatability:2.7612  point_number:380.67 

## ep:0 iter:1958/4999 ##  loss_detection:0.556  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2353  loss_det_background:0.1996  repeatability:2.9592  point_number:332.07 

## ep:0 iter:1962/4999 ##  loss_detection:0.574  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.2568  loss_det_background:0.1701  repeatability:2.9001  point_number:328.50 

## ep:0 iter:1966/4999 ##  loss_detection:0.550  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2510  loss_det_background:0.1914  repeatability:3.0168  point_number:354.89 

## ep:0 iter:1970/4999 ##  loss_detection:0.561  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2573  loss_det_background:0.1937  repeatability:2.9758  point_number:360.72 

## ep:0 iter:1974/4999 ##  loss_detection:0.482  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2083  loss_det_background:0.1967  repeatability:3.1212  point_number:351.30 

## ep:0 iter:1978/4999 ##  loss_detection:0.511  loss_description:0.1849  loss_informativeness:0.0000 
  loss_det_foreground:0.2692  loss_det_background:0.1533  repeatability:2.7238  point_number:324.34 

## ep:0 iter:1982/4999 ##  loss_detection:0.541  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2565  loss_det_background:0.1731  repeatability:2.8089  point_number:363.12 

## ep:0 iter:1986/4999 ##  loss_detection:0.542  loss_description:0.1847  loss_informativeness:0.0000 
  loss_det_foreground:0.2495  loss_det_background:0.1579  repeatability:2.3911  point_number:357.51 

## ep:0 iter:1990/4999 ##  loss_detection:0.558  loss_description:0.1850  loss_informativeness:0.0000 
  loss_det_foreground:0.2291  loss_det_background:0.2029  repeatability:2.3747  point_number:363.67 

## ep:0 iter:1994/4999 ##  loss_detection:0.543  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2218  loss_det_background:0.2174  repeatability:2.9028  point_number:392.77 

## ep:0 iter:1998/4999 ##  loss_detection:0.589  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2576  loss_det_background:0.1876  repeatability:2.9482  point_number:392.72 

## ep:0 iter:2002/4999 ##  loss_detection:0.474  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2411  loss_det_background:0.1868  repeatability:2.8113  point_number:398.13 

## ep:0 iter:2006/4999 ##  loss_detection:0.508  loss_description:0.1860  loss_informativeness:0.0000 
  loss_det_foreground:0.2189  loss_det_background:0.1904  repeatability:2.8194  point_number:332.89 

## ep:0 iter:2010/4999 ##  loss_detection:0.468  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.1999  loss_det_background:0.1855  repeatability:2.8797  point_number:316.18 

## ep:0 iter:2014/4999 ##  loss_detection:0.640  loss_description:0.1850  loss_informativeness:0.0000 
  loss_det_foreground:0.2693  loss_det_background:0.1633  repeatability:2.5167  point_number:360.05 

## ep:0 iter:2018/4999 ##  loss_detection:0.546  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2172  loss_det_background:0.1797  repeatability:3.3003  point_number:411.57 

## ep:0 iter:2022/4999 ##  loss_detection:0.552  loss_description:0.1862  loss_informativeness:0.0000 
  loss_det_foreground:0.2514  loss_det_background:0.1709  repeatability:2.7532  point_number:390.00 

## ep:0 iter:2026/4999 ##  loss_detection:0.478  loss_description:0.1848  loss_informativeness:0.0000 
  loss_det_foreground:0.2126  loss_det_background:0.1934  repeatability:3.0440  point_number:370.12 

## ep:0 iter:2030/4999 ##  loss_detection:0.521  loss_description:0.1850  loss_informativeness:0.0000 
  loss_det_foreground:0.2614  loss_det_background:0.1775  repeatability:2.9424  point_number:381.37 

## ep:0 iter:2034/4999 ##  loss_detection:0.510  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2494  loss_det_background:0.1958  repeatability:2.9535  point_number:350.67 

## ep:0 iter:2038/4999 ##  loss_detection:0.554  loss_description:0.1844  loss_informativeness:0.0000 
  loss_det_foreground:0.2579  loss_det_background:0.1843  repeatability:2.8817  point_number:399.00 

## ep:0 iter:2042/4999 ##  loss_detection:0.477  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2085  loss_det_background:0.1889  repeatability:3.1104  point_number:353.87 

## ep:0 iter:2046/4999 ##  loss_detection:0.578  loss_description:0.1854  loss_informativeness:0.0000 
  loss_det_foreground:0.2798  loss_det_background:0.1821  repeatability:2.6820  point_number:367.58 

## ep:0 iter:2050/4999 ##  loss_detection:0.527  loss_description:0.1851  loss_informativeness:0.0000 
  loss_det_foreground:0.2368  loss_det_background:0.1811  repeatability:2.7299  point_number:359.10 

## ep:0 iter:2054/4999 ##  loss_detection:0.467  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2035  loss_det_background:0.1872  repeatability:3.2257  point_number:423.77 

## ep:0 iter:2058/4999 ##  loss_detection:0.550  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2812  loss_det_background:0.1734  repeatability:3.1907  point_number:422.44 

## ep:0 iter:2062/4999 ##  loss_detection:0.526  loss_description:0.1842  loss_informativeness:0.0000 
  loss_det_foreground:0.2227  loss_det_background:0.1725  repeatability:2.7082  point_number:357.21 

## ep:0 iter:2066/4999 ##  loss_detection:0.575  loss_description:0.1855  loss_informativeness:0.0000 
  loss_det_foreground:0.2503  loss_det_background:0.1838  repeatability:2.5431  point_number:353.44 

## ep:0 iter:2070/4999 ##  loss_detection:0.553  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2453  loss_det_background:0.1722  repeatability:2.7172  point_number:382.12 

## ep:0 iter:2074/4999 ##  loss_detection:0.496  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2440  loss_det_background:0.1709  repeatability:2.3575  point_number:349.43 

## ep:0 iter:2078/4999 ##  loss_detection:0.527  loss_description:0.1840  loss_informativeness:0.0000 
  loss_det_foreground:0.2409  loss_det_background:0.1874  repeatability:2.7678  point_number:355.11 

## ep:0 iter:2082/4999 ##  loss_detection:0.506  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.2220  loss_det_background:0.1959  repeatability:3.0083  point_number:384.26 

## ep:0 iter:2086/4999 ##  loss_detection:0.475  loss_description:0.1835  loss_informativeness:0.0000 
  loss_det_foreground:0.2207  loss_det_background:0.1870  repeatability:3.0080  point_number:387.56 

## ep:0 iter:2090/4999 ##  loss_detection:0.490  loss_description:0.1840  loss_informativeness:0.0000 
  loss_det_foreground:0.2275  loss_det_background:0.1730  repeatability:2.8195  point_number:353.44 

## ep:0 iter:2094/4999 ##  loss_detection:0.471  loss_description:0.1840  loss_informativeness:0.0000 
  loss_det_foreground:0.2452  loss_det_background:0.1574  repeatability:2.9184  point_number:369.55 

## ep:0 iter:2098/4999 ##  loss_detection:0.497  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2262  loss_det_background:0.1859  repeatability:2.9823  point_number:388.65 

## ep:0 iter:2102/4999 ##  loss_detection:0.573  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2461  loss_det_background:0.1661  repeatability:2.6809  point_number:393.39 

## ep:0 iter:2106/4999 ##  loss_detection:0.560  loss_description:0.1850  loss_informativeness:0.0000 
  loss_det_foreground:0.2584  loss_det_background:0.1907  repeatability:2.4083  point_number:347.86 

## ep:0 iter:2110/4999 ##  loss_detection:0.476  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2242  loss_det_background:0.1809  repeatability:3.1287  point_number:404.09 

## ep:0 iter:2114/4999 ##  loss_detection:0.542  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2277  loss_det_background:0.1773  repeatability:2.9568  point_number:391.27 

## ep:0 iter:2118/4999 ##  loss_detection:0.447  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2225  loss_det_background:0.1742  repeatability:3.4569  point_number:441.10 

## ep:0 iter:2122/4999 ##  loss_detection:0.543  loss_description:0.1836  loss_informativeness:0.0000 
  loss_det_foreground:0.2381  loss_det_background:0.1910  repeatability:3.0260  point_number:385.46 

## ep:0 iter:2126/4999 ##  loss_detection:0.463  loss_description:0.1833  loss_informativeness:0.0000 
  loss_det_foreground:0.2376  loss_det_background:0.1601  repeatability:2.9834  point_number:399.35 

## ep:0 iter:2130/4999 ##  loss_detection:0.473  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2141  loss_det_background:0.1781  repeatability:3.2246  point_number:366.71 

## ep:0 iter:2134/4999 ##  loss_detection:0.505  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.2135  loss_det_background:0.1790  repeatability:2.8369  point_number:329.25 

## ep:0 iter:2138/4999 ##  loss_detection:0.567  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2632  loss_det_background:0.1842  repeatability:2.8086  point_number:401.77 

## ep:0 iter:2142/4999 ##  loss_detection:0.730  loss_description:0.1840  loss_informativeness:0.0000 
  loss_det_foreground:0.3076  loss_det_background:0.1744  repeatability:2.6610  point_number:360.47 

## ep:0 iter:2146/4999 ##  loss_detection:0.547  loss_description:0.1838  loss_informativeness:0.0000 
  loss_det_foreground:0.2503  loss_det_background:0.1928  repeatability:3.0063  point_number:351.80 

## ep:0 iter:2150/4999 ##  loss_detection:0.436  loss_description:0.1833  loss_informativeness:0.0000 
  loss_det_foreground:0.1994  loss_det_background:0.1895  repeatability:2.9456  point_number:402.17 

